item,rank,gender,isIdentity,hasref,refitem,exurl,wmurl,wmproj
Q764478,NormalRank,Q6581097,true,false,,,,
Q83428148,NormalRank,Q6581097,true,false,,,,
Q83435066,NormalRank,Q6581072,true,false,,,,
Q83475144,NormalRank,Q6581072,true,false,,,,
Q83475213,NormalRank,Q6581097,true,false,,,,
Q83484387,NormalRank,Q6581097,true,false,,,,
Q83494020,NormalRank,Q6581097,true,false,,,,
Q96002127,NormalRank,Q6581097,true,true,false,false,false,true
Q97054975,NormalRank,Q6581097,true,true,false,false,false,false
Q98067735,NormalRank,Q6581097,true,true,false,false,false,true
Q57427,NormalRank,Q6581097,true,true,false,false,false,true
Q58177,NormalRank,Q6581097,true,false,,,,
Q58274,NormalRank,Q6581097,true,false,,,,
